Iteration,Host,IP Source,IP Destination,Flow Label,Is,Number,Timestamp (seconds-Unix Epoch),Nº pkt out of order,Out of order packets,DSCP,Avg Jitter (Nanoseconds)
3,h8_2,2001:1:2::2,2001:1:8::2,1,receiver,9065,1745403842.7755153,98,"[18, 28, 136, 222, 305, 325, 335, 435, 484, 560, 625, 878, 975, 1032, 1063, 1076, 1078, 1096, 1236, 1238, 1273, 1322, 1356, 1359, 1465, 1477, 1493, 1555, 1633, 1644, 1690, 1699, 1774, 1917, 1997, 2005, 2011, 2030, 2139, 2202, 2231, 2242, 2311, 2329, 2334, 2337, 2340, 2381, 2464, 2483, 2671, 2674, 2731, 2794, 2897, 2908, 2978, 2980, 3021, 3366, 3552, 4127, 4272, 4295, 4536, 4772, 4926, 5036, 5268, 5323, 5682, 5896, 5922, 5935, 5962, 6220, 6300, 6492, 6638, 6941, 7372, 7399, 7607, 7644, 7788, 8086, 8205, 8219, 8461, 8464, 8678, 8792, 8862, 8873, 8875, 9041, 9059, 9181]",35,33085893.124950334
3,h7_2,2001:1:5::1,2001:1:7::2,1,receiver,9107,1745403842.6937401,7,"[507, 547, 1848, 2442, 5207, 6515, 7741]",34,32958519.37106873
3,h3_1,2001:1:2::1,2001:1:3::1,1,receiver,2978,1745403842.686296,0,[],0,28383366.928715438
3,h1_1,2001:1:8::1,2001:1:1::1,1,receiver,2964,1745403842.7080789,4,"[130, 1426, 2586, 2936]",0,28181939.79430616
4,h8_1,2001:1:8::1,2001:1:1::1,1,sender,3000,1745404188.671265,,,0,
4,h2_1,2001:1:2::1,2001:1:3::1,1,sender,3000,1745404188.680341,,,0,
4,h5_1,2001:1:5::1,2001:1:7::2,1,sender,30000,1745404188.667784,,,34,
4,h1_2,2001:1:1::2,2001:1:7::1,1,sender,30000,1745404188.672889,,,34,
4,h2_2,2001:1:2::2,2001:1:8::2,1,sender,15000,1745404188.668517,,,35,
4,h3_1,2001:1:3::1,2001:1:8::3,1,sender,15000,1745404188.671245,,,35,
4,h3_1,2001:1:3::1,2001:1:7::3,1,sender,15000,1745404188.692392,,,35,
4,h7_2,2001:1:5::1,2001:1:7::2,1,receiver,9087,1745404188.7996743,4,"[533, 1767, 2864, 8339]",34,33008968.238456905
4,h7_1,2001:1:1::2,2001:1:7::1,1,receiver,9058,1745404188.8274064,85,"[588, 651, 666, 680, 691, 826, 946, 951, 989, 1171, 1200, 1256, 1262, 1284, 1312, 1351, 1412, 1415, 1418, 1437, 1476, 1721, 1786, 1856, 1861, 1929, 2054, 2101, 2150, 2170, 2386, 2409, 2418, 2504, 2534, 2540, 2572, 2626, 2636, 2672, 2705, 2732, 2844, 2877, 2930, 2940, 2948, 3003, 3087, 3218, 3263, 3693, 3744, 4340, 4574, 4934, 4982, 5126, 5236, 5337, 5482, 5533, 5863, 5919, 5937, 6010, 6236, 6343, 6378, 6385, 6614, 6631, 6722, 6747, 6766, 6974, 7200, 8020, 8570, 8630, 8803, 9038, 9048, 9068, 9146]",34,33120429.023629814
4,h8_3,2001:1:3::1,2001:1:8::3,1,receiver,9005,1745404188.8031664,38,"[142, 182, 810, 922, 1163, 1220, 1224, 1242, 1256, 1467, 1472, 1587, 1660, 1676, 1751, 1983, 2244, 2286, 2355, 2404, 2581, 2591, 2751, 2761, 2764, 2785, 2839, 3181, 3408, 3622, 3724, 3964, 4331, 5305, 5520, 7611, 7658, 7846]",35,33314676.61839077
4,h8_2,2001:1:2::2,2001:1:8::2,1,receiver,9089,1745404188.86781,91,"[195, 304, 358, 367, 441, 474, 497, 637, 672, 808, 913, 934, 973, 980, 1071, 1094, 1144, 1240, 1273, 1304, 1306, 1365, 1371, 1382, 1410, 1423, 1517, 1532, 1538, 1625, 1655, 1735, 1847, 1888, 1994, 2003, 2039, 2323, 2402, 2486, 2510, 2544, 2547, 2739, 2947, 2959, 3085, 3199, 3547, 3627, 3653, 3746, 3792, 3879, 3921, 4018, 4241, 4563, 4565, 4804, 4915, 5138, 5148, 5534, 5583, 5626, 5632, 5681, 5870, 5957, 6216, 6606, 7008, 7122, 7165, 7662, 7817, 7898, 7912, 7988, 8062, 8099, 8336, 8338, 8581, 8637, 8644, 8763, 8971, 9002, 9015]",35,33001933.66286685
4,h1_1,2001:1:8::1,2001:1:1::1,1,receiver,2970,1745404188.8120608,0,[],0,28089287.305119053
4,h3_1,2001:1:2::1,2001:1:3::1,1,receiver,2970,1745404188.785885,2,"[1036, 1472]",0,28501894.57838784
4,h7_3,2001:1:3::1,2001:1:7::3,1,receiver,9020,1745404188.7981002,3,"[920, 1228, 2394]",35,33255404.670063883
5,h8_1,2001:1:8::1,2001:1:1::1,1,sender,3000,1745404534.797864,,,0,
5,h2_1,2001:1:2::1,2001:1:3::1,1,sender,3000,1745404534.787615,,,0,
5,h5_1,2001:1:5::1,2001:1:7::2,1,sender,30000,1745404534.791388,,,34,
5,h3_1,2001:1:3::1,2001:1:7::3,1,sender,15000,1745404534.787579,,,35,
5,h3_1,2001:1:3::1,2001:1:8::3,1,sender,15000,1745404534.801977,,,35,
5,h2_2,2001:1:2::2,2001:1:8::2,1,sender,15000,1745404534.79249,,,35,
5,h1_2,2001:1:1::2,2001:1:7::1,1,sender,30000,1745404534.798192,,,34,
5,h8_3,2001:1:3::1,2001:1:8::3,1,receiver,8671,1745404535.012535,29,"[361, 905, 1318, 1572, 1574, 1617, 1644, 1720, 1928, 1939, 1949, 1978, 2395, 2570, 2595, 2835, 2881, 2911, 3042, 4504, 4611, 5071, 5865, 6225, 6739, 7096, 7641, 7779, 8397]",35,34586762.821037844
5,h7_3,2001:1:3::1,2001:1:7::3,1,receiver,8737,1745404534.8778656,3,"[498, 1088, 1091]",35,34336678.31621741
5,h7_2,2001:1:5::1,2001:1:7::2,1,receiver,8758,1745404534.949258,8,"[91, 422, 1130, 1606, 1608, 2121, 5820, 6882]",34,34246169.4236976
5,h8_2,2001:1:2::2,2001:1:8::2,1,receiver,8715,1745404535.019313,107,"[27, 87, 134, 140, 189, 212, 216, 227, 271, 306, 311, 325, 419, 490, 496, 585, 608, 640, 707, 735, 754, 881, 957, 1051, 1055, 1096, 1103, 1224, 1280, 1309, 1311, 1343, 1403, 1448, 1511, 1577, 1588, 1625, 1741, 1756, 1828, 1838, 1895, 1901, 1905, 1909, 1966, 2062, 2094, 2107, 2161, 2183, 2227, 2348, 2429, 2561, 2603, 2645, 2756, 2789, 2850, 2861, 2929, 2940, 2960, 3010, 3067, 3086, 3424, 3486, 3497, 3527, 3626, 3817, 3884, 3928, 4076, 4108, 4128, 4288, 4403, 4425, 4686, 5103, 5275, 5358, 5383, 5571, 5763, 5866, 5879, 5892, 5903, 6368, 6469, 6558, 7186, 7534, 7542, 7659, 7743, 7772, 7805, 8130, 8483, 8561, 8631]",35,34415992.29253444
5,h3_1,2001:1:2::1,2001:1:3::1,1,receiver,2965,1745404534.9377854,4,"[45, 1098, 1108, 1591]",0,31188927.050585654
5,h7_1,2001:1:1::2,2001:1:7::1,1,receiver,8787,1745404534.972431,84,"[447, 500, 524, 541, 576, 597, 779, 784, 793, 818, 873, 962, 979, 1027, 1101, 1104, 1107, 1127, 1137, 1152, 1171, 1341, 1465, 1561, 1573, 1585, 1596, 1601, 1715, 1802, 1828, 1864, 2088, 2221, 2233, 2341, 2404, 2447, 2452, 2537, 2575, 2589, 2619, 2622, 2649, 2654, 2660, 2668, 2857, 2956, 3060, 3158, 3658, 3678, 3705, 3707, 3741, 4177, 4420, 4449, 4531, 5304, 5359, 5410, 5533, 5536, 5743, 6231, 6288, 6376, 6416, 6561, 7012, 7380, 7428, 7823, 7862, 7996, 8013, 8023, 8184, 8268, 8293, 8737]",34,34146207.80098276
5,h1_1,2001:1:8::1,2001:1:1::1,1,receiver,2959,1745404534.9620647,6,"[1114, 2048, 2102, 2436, 2449, 2904]",0,31128237.39975194
6,h8_1,2001:1:8::1,2001:1:1::1,1,sender,3000,1745404880.867723,,,0,
6,h2_1,2001:1:2::1,2001:1:3::1,1,sender,3000,1745404880.877805,,,0,
6,h2_2,2001:1:2::2,2001:1:8::2,1,sender,15000,1745404880.867673,,,35,
6,h3_1,2001:1:3::1,2001:1:8::3,1,sender,15000,1745404880.876969,,,35,
6,h3_1,2001:1:3::1,2001:1:7::3,1,sender,15000,1745404880.877175,,,35,
6,h1_2,2001:1:1::2,2001:1:7::1,1,sender,30000,1745404880.878335,,,34,
6,h5_1,2001:1:5::1,2001:1:7::2,1,sender,30000,1745404880.869108,,,34,
6,h7_1,2001:1:1::2,2001:1:7::1,1,receiver,9159,1745404880.9965801,86,"[47, 137, 363, 450, 474, 521, 531, 600, 604, 726, 743, 816, 896, 912, 983, 1013, 1026, 1047, 1111, 1173, 1180, 1202, 1258, 1277, 1293, 1304, 1308, 1366, 1413, 1551, 1697, 1721, 1829, 1968, 2005, 2067, 2073, 2093, 2127, 2148, 2237, 2256, 2471, 2548, 2577, 2609, 2681, 2693, 2712, 2822, 2912, 2936, 2961, 3118, 3294, 3889, 4150, 4170, 4433, 4554, 4564, 4601, 5305, 5489, 5985, 5987, 6165, 6175, 6202, 6217, 6413, 6417, 6963, 7107, 7693, 7945, 8004, 8089, 8186, 8223, 8318, 8368, 8459, 8612, 8937, 9266]",34,32757267.8618979
6,h7_2,2001:1:5::1,2001:1:7::2,1,receiver,9133,1745404880.9796832,5,"[1914, 2055, 2355, 2656, 7472]",34,32846032.156944863
