Iteration,Host,IP Source,IP Destination,Flow Label,Is,Number,Timestamp (seconds-Unix Epoch),Nº pkt out of order,Out of order packets,DSCP,Avg Jitter (Nanoseconds)
1,h8_1,2001:1:2::1,2001:1:8::1,1,receiver,11929,1745355366.4269204,417,"[65, 73, 78, 81, 115, 133, 192, 232, 252, 400, 422, 425, 431, 447, 461, 472, 498, 531, 534, 536, 556, 576, 592, 598, 597, 613, 678, 786, 788, 846, 853, 885, 901, 904, 930, 939, 945, 960, 988, 1049, 1056, 1130, 1155, 1169, 1214, 1280, 1313, 1326, 1367, 1382, 1398, 1405, 1452, 1500, 1529, 1547, 1631, 1641, 1643, 1685, 1712, 1777, 1884, 1900, 1909, 1932, 1939, 1984, 2032, 2046, 2060, 2093, 2102, 2196, 2218, 2223, 2317, 2351, 2363, 2383, 2392, 2439, 2485, 2611, 2646, 2647, 2739, 2780, 2831, 2836, 2845, 2856, 2955, 2957, 2962, 3017, 3046, 3105, 3121, 3194, 3224, 3299, 3308, 3324, 3347, 3350, 3353, 3363, 3396, 3397, 3414, 3422, 3435, 3491, 3493, 3495, 3497, 3515, 3548, 3550, 3583, 3618, 3635, 3670, 3669, 3675, 3694, 3712, 3718, 3749, 3764, 3816, 3843, 3853, 3963, 4005, 4026, 4047, 4128, 4147, 4190, 4228, 4259, 4405, 4423, 4427, 4517, 4559, 4571, 4607, 4609, 4611, 4628, 4642, 4646, 4695, 4723, 4766, 4780, 4827, 4829, 4857, 4895, 4925, 4930, 4978, 4986, 5019, 5021, 5028, 5030, 5068, 5075, 5097, 5154, 5274, 5329, 5331, 5409, 5420, 5473, 5502, 5513, 5520, 5532, 5536, 5551, 5582, 5599, 5662, 5702, 5704, 5706, 5767, 5807, 5868, 5889, 5930, 5934, 5945, 5953, 5999, 6027, 6071, 6101, 6109, 6114, 6133, 6173, 6199, 6201, 6217, 6228, 6258, 6297, 6305, 6332, 6355, 6360, 6388, 6391, 6446, 6477, 6516, 6523, 6582, 6627, 6633, 6673, 6703, 6713, 6778, 6795, 6796, 6868, 6964, 6973, 6991, 6994, 7007, 7011, 7116, 7132, 7160, 7162, 7167, 7182, 7193, 7235, 7242, 7281, 7291, 7301, 7323, 7343, 7383, 7389, 7403, 7412, 7441, 7443, 7458, 7537, 7542, 7684, 7687, 7710, 7734, 7740, 7757, 7770, 7785, 7792, 7866, 7924, 7938, 7941, 7964, 8001, 8008, 8016, 8034, 8075, 8098, 8130, 8177, 8226, 8234, 8245, 8298, 8417, 8439, 8500, 8503, 8515, 8544, 8551, 8574, 8626, 8658, 8713, 8773, 8824, 8914, 8925, 9036, 9066, 9078, 9134, 9135, 9137, 9183, 9195, 9216, 9263, 9274, 9284, 9309, 9312, 9385, 9442, 9475, 9493, 9499, 9512, 9520, 9581, 9588, 9620, 9694, 9711, 9740, 9780, 9791, 9815, 9817, 9831, 9835, 9872, 9913, 9919, 9943, 9947, 9956, 9984, 9986, 10024, 10042, 10053, 10109, 10160, 10171, 10189, 10209, 10215, 10251, 10290, 10321, 10344, 10377, 10422, 10461, 10487, 10497, 10525, 10598, 10602, 10612, 10674, 10673, 10677, 10715, 10735, 10808, 10843, 10897, 10928, 10959, 10968, 10991, 11001, 11003, 11025, 11042, 11055, 11084, 11083, 11101, 11123, 11142, 11207, 11212, 11255, 11303, 11359, 11389, 11419, 11443, 11463, 11478, 11495, 11503, 11661, 11669, 11706, 11707, 11762, 11775, 11843, 11873, 11875, 11945, 11987, 11998, 12012, 12073, 12076]",35,25134656.543013737
2,h8_1,2001:1:8::1,2001:1:1::1,1,sender,3000,1745355712.292713,,,0,
2,h2_1,2001:1:2::1,2001:1:3::1,1,sender,3000,1745355712.279221,,,0,
2,h2_2,2001:1:2::2,2001:1:8::2,1,sender,15000,1745355712.28877,,,35,
2,h7_3,2001:1:7::3,2001:1:8::4,1,sender,15000,1745355712.289132,,,35,
2,h3_1,2001:1:3::1,2001:1:8::3,1,sender,15000,1745355712.291931,,,35,
2,h5_1,2001:1:5::1,2001:1:7::2,1,sender,30000,1745355712.27832,,,34,
2,h8_1,2001:1:8::1,2001:1:2::1,1,sender,30000,1745355712.290786,,,34,
2,h5_1,2001:1:5::1,2001:1:2::2,1,sender,15000,1745355712.297815,,,35,
2,h1_2,2001:1:1::2,2001:1:7::1,1,sender,30000,1745355712.28744,,,34,
2,h2_1,2001:1:2::1,2001:1:8::1,1,sender,15000,1745355712.29287,,,35,
2,h3_1,2001:1:3::1,2001:1:7::3,1,sender,15000,1745355712.288015,,,35,
2,h3_1,2001:1:3::1,2001:1:5::1,1,sender,30000,1745355712.296677,,,34,
2,h7_2,2001:1:5::1,2001:1:7::2,1,receiver,12306,1745355712.4020324,45,"[773, 790, 1605, 2649, 3470, 4179, 4850, 4961, 5860, 5960, 6940, 7601, 7920, 8033, 8277, 8376, 8632, 8792, 9902, 10529, 10691, 10716, 10811, 10964, 12179, 12395, 12405, 12422, 12424, 12427, 12429, 12433, 12435, 12438, 12440, 12441, 12445, 12443, 12444, 12446, 12451, 12452, 12454, 12453, 12459]",34,24377651.472663544
2,h7_1,2001:1:1::2,2001:1:7::1,1,receiver,12463,1745355712.409263,102,"[58, 96, 235, 339, 347, 370, 464, 670, 759, 808, 818, 868, 878, 895, 1185, 1287, 1583, 1658, 1709, 1811, 1908, 1926, 1976, 2105, 2222, 2458, 2622, 2635, 2648, 2650, 2811, 3047, 3122, 3185, 3212, 3233, 3382, 3434, 3489, 3728, 3784, 3824, 3899, 4169, 4257, 4599, 4977, 5105, 5520, 5779, 5864, 5902, 6062, 6306, 6572, 6574, 6642, 6751, 6840, 7126, 7806, 7855, 8353, 8603, 8840, 8862, 9253, 9472, 9717, 9716, 9715, 9719, 9738, 9894, 10353, 10475, 10844, 10853, 11130, 11339, 11612, 11706, 11875, 12496, 12564, 12598, 12600, 12602, 12601, 12603, 12606, 12607, 12614, 12613, 12615, 12618, 12620, 12624, 12622, 12628, 12631, 12635]",34,24071194.660144202
2,h8_3,2001:1:3::1,2001:1:8::3,1,receiver,12169,1745355712.439095,44,"[341, 455, 789, 934, 1203, 1245, 1659, 2887, 4767, 5156, 5794, 6262, 6424, 6496, 7661, 8984, 9348, 9471, 9474, 9564, 10238, 10303, 10469, 10485, 10605, 10821, 11235, 12065, 12301, 12300, 12304, 12303, 12307, 12306, 12305, 12314, 12315, 12316, 12313, 12320, 12322, 12319, 12323, 12330]",35,24639040.35660559
2,h2_2,2001:1:5::1,2001:1:2::2,1,receiver,12281,1745355712.4617586,234,"[55, 71, 165, 194, 217, 224, 240, 283, 363, 370, 420, 448, 512, 536, 563, 593, 629, 660, 665, 676, 711, 839, 872, 982, 986, 1104, 1234, 1290, 1392, 1464, 1523, 1569, 1601, 1649, 1648, 1731, 1809, 1952, 1994, 2094, 2107, 2122, 2169, 2203, 2275, 2311, 2386, 2443, 2797, 2829, 2846, 2893, 3032, 3146, 3153, 3176, 3265, 3270, 3303, 3330, 3369, 3396, 3484, 3492, 3532, 3550, 3634, 3662, 3666, 3687, 3719, 4015, 4029, 4035, 4043, 4063, 4108, 4121, 4147, 4177, 4185, 4245, 4251, 4257, 4283, 4457, 4574, 4612, 4695, 4805, 4845, 4926, 4931, 5155, 5159, 5205, 5234, 5423, 5430, 5438, 5536, 5560, 5727, 5808, 5814, 5816, 5923, 6174, 6300, 6386, 6610, 6662, 6715, 6796, 6871, 7121, 7201, 7205, 7278, 7353, 7359, 7413, 7538, 7648, 7679, 7692, 7756, 7789, 8017, 8056, 8233, 8248, 8255, 8325, 8447, 8484, 8504, 8531, 8550, 8629, 8718, 8790, 8811, 8817, 8922, 9065, 9081, 9126, 9197, 9199, 9230, 9285, 9310, 9389, 9452, 9523, 9565, 9585, 9588, 9708, 9745, 9749, 9785, 9800, 9855, 9867, 9900, 9964, 10048, 10052, 10168, 10241, 10251, 10263, 10307, 10624, 10679, 10704, 10732, 10741, 10832, 10866, 10975, 10995, 11014, 11046, 11103, 11141, 11220, 11286, 11433, 11441, 11494, 11504, 11579, 11597, 11614, 11641, 11645, 11655, 11960, 11967, 11990, 12011, 12021, 12069, 12206, 12235, 12255, 12311, 12401, 12403, 12408, 12407, 12404, 12406, 12409, 12412, 12418, 12419, 12417, 12416, 12413, 12425, 12421, 12422, 12424, 12423, 12430, 12433, 12428, 12434, 12436, 12438]",35,24424592.23004647
2,h1_1,2001:1:8::1,2001:1:1::1,1,receiver,2952,1745355712.412304,8,"[125, 997, 1075, 1469, 1697, 2594, 2818, 2895]",0,23094061.590468675
2,h3_1,2001:1:2::1,2001:1:3::1,1,receiver,2963,1745355712.3878102,12,"[8, 559, 669, 900, 1673, 2053, 2076, 2174, 2335, 2571, 2660, 2851]",0,23383717.902238544
2,h8_2,2001:1:2::2,2001:1:8::2,1,receiver,12358,1745355712.4682734,463,"[87, 90, 107, 175, 195, 198, 218, 288, 348, 385, 424, 431, 438, 476, 494, 520, 548, 589, 590, 596, 617, 626, 628, 651, 655, 740, 758, 776, 812, 815, 839, 848, 857, 879, 882, 916, 967, 1047, 1059, 1061, 1063, 1086, 1114, 1153, 1181, 1204, 1213, 1244, 1290, 1292, 1309, 1313, 1320, 1407, 1412, 1415, 1426, 1435, 1477, 1480, 1501, 1515, 1530, 1549, 1552, 1557, 1571, 1635, 1671, 1676, 1684, 1685, 1696, 1705, 1717, 1843, 1847, 1850, 1855, 1875, 1885, 1887, 1911, 1930, 1968, 2009, 2012, 2014, 2036, 2045, 2062, 2067, 2087, 2110, 2148, 2160, 2192, 2224, 2310, 2336, 2351, 2393, 2425, 2431, 2441, 2459, 2481, 2487, 2518, 2524, 2527, 2530, 2532, 2546, 2572, 2573, 2580, 2584, 2618, 2660, 2659, 2671, 2687, 2742, 2751, 2803, 2844, 2855, 2872, 2888, 2915, 2922, 2941, 2945, 2952, 2998, 3009, 3012, 3076, 3080, 3117, 3192, 3207, 3226, 3264, 3280, 3293, 3376, 3399, 3412, 3415, 3506, 3508, 3522, 3539, 3591, 3642, 3681, 3787, 3944, 3987, 3998, 4013, 4068, 4125, 4181, 4198, 4202, 4203, 4223, 4270, 4287, 4301, 4329, 4355, 4369, 4470, 4475, 4485, 4496, 4556, 4644, 4686, 4863, 4866, 4870, 4926, 4941, 4948, 4958, 4962, 5001, 5028, 5036, 5077, 5132, 5147, 5169, 5257, 5286, 5290, 5321, 5344, 5359, 5461, 5463, 5485, 5487, 5520, 5574, 5625, 5643, 5652, 5667, 5684, 5690, 5693, 5809, 5868, 5926, 5932, 5985, 5987, 5997, 6016, 6034, 6037, 6050, 6072, 6119, 6130, 6170, 6189, 6251, 6312, 6338, 6343, 6354, 6394, 6411, 6422, 6427, 6437, 6508, 6522, 6527, 6658, 6670, 6688, 6703, 6723, 6729, 6752, 6768, 6773, 6795, 6803, 6818, 6859, 6889, 6899, 6908, 6914, 6950, 7030, 7032, 7059, 7076, 7086, 7188, 7197, 7231, 7243, 7248, 7301, 7326, 7354, 7371, 7381, 7413, 7444, 7495, 7498, 7523, 7529, 7536, 7572, 7585, 7603, 7775, 7832, 7836, 7841, 7866, 7880, 7895, 7928, 8068, 8083, 8085, 8127, 8167, 8268, 8272, 8352, 8375, 8395, 8403, 8408, 8412, 8414, 8440, 8483, 8569, 8580, 8592, 8643, 8713, 8735, 8770, 8778, 8820, 8867, 8906, 9012, 9016, 9044, 9108, 9217, 9261, 9278, 9318, 9326, 9401, 9420, 9518, 9611, 9644, 9652, 9655, 9660, 9693, 9698, 9739, 9752, 9766, 9790, 9808, 9845, 9862, 9914, 9927, 9959, 9969, 9986, 10007, 10030, 10081, 10085, 10147, 10226, 10255, 10306, 10308, 10314, 10320, 10336, 10376, 10398, 10439, 10489, 10561, 10589, 10613, 10700, 10769, 10811, 10913, 10915, 10938, 10955, 10976, 10983, 10986, 10989, 11006, 11012, 11027, 11097, 11102, 11109, 11113, 11121, 11142, 11179, 11198, 11214, 11219, 11249, 11254, 11276, 11282, 11286, 11302, 11323, 11376, 11399, 11401, 11412, 11439, 11470, 11511, 11516, 11538, 11556, 11600, 11603, 11644, 11711, 11731, 11746, 11747, 11752, 11829, 11834, 11858, 11863, 11876, 11885, 11922, 11942, 11945, 11976, 12007, 12021, 12032, 12055, 12061, 12066, 12088, 12122, 12215, 12223, 12239, 12297, 12381, 12410, 12471, 12501, 12504, 12505, 12510, 12511, 12517, 12516, 12508, 12518, 12507, 12513, 12519, 12527, 12520, 12533]",35,24264459.85770294
2,h8_4,2001:1:7::3,2001:1:8::4,1,receiver,12275,1745355712.3911238,12,"[30, 1816, 2098, 4047, 5225, 8140, 8285, 9519, 9520, 10738, 11120, 12389]",35,24428130.691745844
