Iteration,Host,IP Source,IP Destination,Flow Label,Is,Number,Timestamp (seconds-Unix Epoch),Nº pkt out of order,Out of order packets,DSCP,Avg Jitter (Nanoseconds)
2,h2_1,2001:1:2::1,2001:1:3::1,1,sender,3000,1745359188.396363,,,0,
2,h8_1,2001:1:8::1,2001:1:1::1,1,sender,3000,1745359188.397761,,,0,
2,h3_1,2001:1:3::1,2001:1:5::1,1,sender,30000,1745359188.397441,,,34,
2,h8_1,2001:1:8::1,2001:1:2::1,1,sender,30000,1745359188.393673,,,34,
2,h5_1,2001:1:5::1,2001:1:7::2,1,sender,30000,1745359188.396871,,,34,
2,h5_1,2001:1:5::1,2001:1:2::2,1,sender,15000,1745359188.408336,,,35,
2,h3_1,2001:1:3::1,2001:1:8::3,1,sender,15000,1745359188.406022,,,35,
2,h2_2,2001:1:2::2,2001:1:8::2,1,sender,15000,1745359188.404791,,,35,
2,h1_2,2001:1:1::2,2001:1:7::1,1,sender,30000,1745359188.403415,,,34,
2,h2_1,2001:1:2::1,2001:1:8::1,1,sender,15000,1745359188.413473,,,35,
2,h8_4,2001:1:8::4,2001:1:1::2,1,sender,15000,1745359188.413015,,,46,
2,h3_1,2001:1:3::1,2001:1:7::3,1,sender,15000,1745359188.406804,,,35,
2,h7_3,2001:1:7::3,2001:1:8::4,1,sender,15000,1745359188.408258,,,35,
2,h8_3,2001:1:3::1,2001:1:8::3,1,receiver,12194,1745359188.5196192,72,"[20, 113, 130, 132, 145, 245, 284, 305, 316, 503, 512, 771, 984, 1438, 1471, 1646, 1699, 1760, 1764, 1797, 1923, 1964, 2428, 2431, 2536, 2553, 2664, 3043, 3081, 3169, 3665, 3750, 4289, 4785, 5278, 6234, 6393, 6547, 6561, 6895, 6947, 7200, 7208, 7212, 7223, 7339, 7868, 7876, 7890, 7906, 7918, 7966, 7967, 7969, 8075, 8393, 8483, 8955, 9122, 9307, 9630, 10535, 10732, 10739, 11221, 11450, 11477, 11513, 11582, 11855, 11984, 12137]",35,24600448.52158699
2,h2_1,2001:1:8::1,2001:1:2::1,1,receiver,12159,1745359188.5352333,81,"[137, 190, 193, 292, 572, 663, 698, 788, 888, 1044, 1059, 1204, 1377, 1432, 1459, 1496, 1614, 1929, 2028, 2115, 2343, 2385, 2510, 2531, 2563, 2844, 2973, 3201, 3210, 3273, 3431, 3575, 3602, 3900, 4144, 4150, 4164, 4185, 4256, 4306, 4503, 4512, 4841, 4973, 5152, 5251, 5298, 5537, 5588, 5713, 5766, 5834, 5840, 5858, 6288, 6591, 6857, 6965, 7040, 7095, 7541, 7665, 7811, 7866, 7921, 8378, 8511, 8842, 8870, 9097, 9182, 9552, 10033, 10222, 10604, 10674, 11228, 11720, 12157, 12182, 12312]",34,24670264.665817186
2,h7_3,2001:1:3::1,2001:1:7::3,1,receiver,12137,1745359188.5082958,45,"[733, 843, 925, 995, 1020, 1034, 1214, 1354, 1393, 1717, 2547, 2703, 2741, 3006, 3085, 3431, 3435, 4190, 4358, 4892, 5226, 5262, 5612, 5683, 6016, 6487, 6675, 6786, 6902, 7172, 7238, 7260, 7828, 7882, 7934, 7950, 8136, 8421, 8808, 8918, 9822, 10773, 11213, 11554, 11691]",35,24718422.54672618
