Iteration,Host,IP Source,IP Destination,Flow Label,Is,Number,Timestamp (seconds-Unix Epoch),Nº pkt out of order,Out of order packets,DSCP,Avg Jitter (Nanoseconds)
8,h8_2,2001:1:2::2,2001:1:8::2,1,receiver,9176,1745365969.4071896,96,"[21, 150, 167, 197, 226, 279, 351, 357, 534, 553, 586, 600, 646, 649, 651, 793, 863, 1022, 1052, 1059, 1179, 1263, 1266, 1286, 1295, 1329, 1341, 1473, 1500, 1603, 1649, 1748, 1805, 1850, 1860, 1898, 2028, 2136, 2140, 2155, 2180, 2206, 2318, 2336, 2335, 2400, 2403, 2423, 2518, 2572, 2728, 2740, 2891, 2947, 3022, 3056, 3439, 3504, 3680, 3908, 3968, 4069, 4239, 4241, 4242, 4248, 4247, 4249, 4250, 4244, 4240, 4245, 4254, 4251, 4253, 4243, 4252, 4616, 4692, 4899, 5944, 6046, 6476, 6495, 6958, 7064, 7191, 7219, 7488, 7827, 7968, 8080, 8488, 8821, 8895, 9066]",35,32675657.749384053
8,h7_3,2001:1:3::1,2001:1:7::3,1,receiver,9142,1745365969.3334458,12,"[138, 1237, 2256, 2293, 4064, 4212, 4211, 4215, 4218, 4219, 4223, 4222]",35,32817931.567467354
8,h8_3,2001:1:3::1,2001:1:8::3,1,receiver,9113,1745365969.3775878,25,"[60, 647, 651, 861, 1114, 1226, 1248, 1442, 1509, 1602, 1616, 1800, 1915, 1969, 2152, 2300, 2334, 3631, 4809, 5347, 6489, 6735, 7768, 7897, 8084]",35,32900989.454611234
8,h1_1,2001:1:8::1,2001:1:1::1,1,receiver,2955,1745365969.3498495,3,"[869, 1266, 2340]",0,28955622.09050262
8,h3_1,2001:1:2::1,2001:1:3::1,1,receiver,2968,1745365969.3240485,2,"[2564, 2651]",0,28768346.95872592
9,h2_1,2001:1:2::1,2001:1:3::1,1,sender,3000,1745366315.333102,,,0,
9,h8_1,2001:1:8::1,2001:1:1::1,1,sender,3000,1745366315.333606,,,0,
9,h2_2,2001:1:2::2,2001:1:8::2,1,sender,15000,1745366315.356112,,,35,
9,h3_1,2001:1:3::1,2001:1:8::3,1,sender,15000,1745366315.347173,,,35,
9,h5_1,2001:1:5::1,2001:1:7::2,1,sender,30000,1745366315.333487,,,34,
9,h1_2,2001:1:1::2,2001:1:7::1,1,sender,30000,1745366315.359295,,,34,
9,h3_1,2001:1:3::1,2001:1:7::3,1,sender,15000,1745366315.346704,,,35,
9,h7_1,2001:1:1::2,2001:1:7::1,1,receiver,9156,1745366315.4823427,14,"[16, 144, 1222, 1234, 1567, 1649, 2472, 2748, 2964, 3331, 3940, 5631, 6738, 7624]",34,32764069.504902445
9,h1_1,2001:1:8::1,2001:1:1::1,1,receiver,2962,1745366315.4693346,4,"[579, 1554, 1558, 2788]",0,27603423.410295896
9,h7_3,2001:1:3::1,2001:1:7::3,1,receiver,9133,1745366315.458136,5,"[582, 2027, 2923, 2926, 7646]",35,32846604.147472065
9,h7_2,2001:1:5::1,2001:1:7::2,1,receiver,9142,1745366315.422441,8,"[2718, 3915, 4524, 5601, 5602, 7644, 7706, 7958]",34,32812965.539528795
9,h3_1,2001:1:2::1,2001:1:3::1,1,receiver,2971,1745366315.4402163,2,"[1757, 2300]",0,27487211.859775927
